"ID","year","leafout","Genus","Species","elev","lat","long","budburst","force","force.lo","gdd.bb","gdd.lo","chill","achill","lophoto","bbphoto","m.photo.bb","m.photo.lo","photo.bb","photo.lo","dvr"
86268,2016,131,"Carya","ovata",33,42.30024,-71.12606,130,6.53435294117647,6.6146511627907,582.7,596.14,4.75944444444444,62.74,14.4128586404635,14.3756848985949,12.5031263519464,12.5253325413478,1062.76573991544,1077.17859855591,1
86268,2017,118,"Carya","ovata",33,42.30024,-71.12606,105,4.126,5.51520547945205,304.51,459.56,6.34654088050314,96.79,13.8943342992407,13.3195658599133,11.9270385689157,12.2307613064225,715.622314134945,892.845575368846,13
86268,2018,125,"Carya","ovata",33,42.30024,-71.12606,118,4.81383561643836,5.896875,361.89,482.23,3.43945054945055,69.41,14.182474860367,13.8943342992407,12.2307613064225,12.3908629512157,892.845575368846,991.269036097259,7
86269,2016,132,"Carya","ovata",33,42.30024,-71.12606,130,6.53435294117647,6.72919540229885,582.7,612.72,4.75944444444444,62.74,14.4495032126245,14.3756848985949,12.5031263519464,12.5474494456153,1062.76573991544,1091.62810176853,2
86269,2017,118,"Carya","ovata",33,42.30024,-71.12606,105,4.126,5.51520547945205,304.51,459.56,6.34654088050314,96.79,13.8943342992407,13.3195658599133,11.9270385689157,12.2307613064225,715.622314134945,892.845575368846,13
86269,2018,125,"Carya","ovata",33,42.30024,-71.12606,118,4.81383561643836,5.896875,361.89,482.23,4.22724489795918,69.41,14.182474860367,13.8943342992407,12.2307613064225,12.3908629512157,892.845575368846,991.269036097259,7
86270,2016,127,"Carya","ovata",33,42.30024,-71.12606,110,5.46938461538462,6.37280487804878,382.79,549.85,5.57410256410256,62.74,14.2611604030747,13.5455191850579,12.0446165320298,12.4360028883339,782.900074581936,1019.75223684338,17
86270,2017,117,"Carya","ovata",33,42.30024,-71.12606,105,4.126,5.31875,304.51,439.9,6.34654088050314,96.79,13.8517480308404,13.3195658599133,11.9270385689157,12.2076561259667,715.622314134945,878.951241069605,12
86270,2018,125,"Carya","ovata",33,42.30024,-71.12606,118,4.81383561643836,5.896875,361.89,482.23,3.43945054945055,69.41,14.182474860367,13.8943342992407,12.2307613064225,12.3908629512157,892.845575368846,991.269036097259,7
86271,2016,132,"Carya","ovata",33,42.30024,-71.12606,130,6.53435294117647,6.72919540229885,582.7,612.72,5.91722891566265,62.74,14.4495032126245,14.3756848985949,12.5031263519464,12.5474494456153,1062.76573991544,1091.62810176853,2
86271,2017,118,"Carya","ovata",33,42.30024,-71.12606,105,4.126,5.51520547945205,304.51,459.56,6.34654088050314,96.79,13.8943342992407,13.3195658599133,11.9270385689157,12.2307613064225,715.622314134945,892.845575368846,13
86271,2018,125,"Carya","ovata",33,42.30024,-71.12606,118,4.81383561643836,5.896875,361.89,482.23,6.14026315789474,69.41,14.182474860367,13.8943342992407,12.2307613064225,12.3908629512157,892.845575368846,991.269036097259,7
86272,2016,132,"Carya","ovata",33,42.30024,-71.12606,125,6.332375,6.72919540229885,533.87,612.72,4.75944444444444,62.74,14.4495032126245,14.182474860367,12.3908629512157,12.5474494456153,991.269036097259,1091.62810176853,7
86272,2017,118,"Carya","ovata",33,42.30024,-71.12606,105,4.126,5.51520547945205,304.51,459.56,5.36331081081081,96.79,13.8943342992407,13.3195658599133,11.9270385689157,12.2307613064225,715.622314134945,892.845575368846,13
86272,2018,125,"Carya","ovata",33,42.30024,-71.12606,118,4.81383561643836,5.896875,361.89,482.23,3.05840909090909,69.41,14.182474860367,13.8943342992407,12.2307613064225,12.3908629512157,892.845575368846,991.269036097259,7
86273,2016,115,"Fagus","grandifolia",21,42.298065,-71.122131,93,5.32145833333333,6.03214285714286,277.49,449.53,6.11070588235294,62.74,13.7655131306913,12.7604733653314,11.6425985668457,12.1612888269504,558.844731208595,851.290217886526,22
86274,2016,115,"Fagus","grandifolia",21,42.298065,-71.122131,115,6.03214285714286,6.03214285714286,449.53,449.53,5.54376623376623,62.74,13.7655131306913,13.7655131306913,12.1612888269504,12.1612888269504,851.290217886526,851.290217886526,0
86274,2017,117,"Fagus","grandifolia",21,42.298065,-71.122131,103,3.87620689655172,5.31875,281.77,439.9,5.36331081081081,96.79,13.8516106301054,13.2277468418397,11.8798252794929,12.2076464089077,689.029866210589,878.950541441354,14
86275,2016,115,"Fagus","grandifolia",21,42.298065,-71.122131,97,4.84,6.03214285714286,278.96,449.53,6.2146511627907,62.74,13.7655131306913,12.9488644754687,11.7376562121675,12.1612888269504,610.358123032712,851.290217886526,18
86275,2017,112,"Fagus","grandifolia",21,42.298065,-71.122131,103,3.87620689655172,4.85940298507463,281.77,382.53,6.12519230769231,96.79,13.6342238727635,13.2277468418397,11.8798252794929,12.0914093192871,689.029866210589,810.124424392234,9
86276,2016,118,"Fagus","grandifolia",21,42.298065,-71.122131,115,6.03214285714286,6.12547945205479,449.53,474.44,5.54376623376623,62.74,13.8941934660214,13.7655131306913,12.1612888269504,12.2307497932517,851.290217886526,892.844734907376,3
86276,2017,117,"Fagus","grandifolia",21,42.298065,-71.122131,108,4.70365079365079,5.31875,353.28,439.9,4.09126865671642,96.79,13.8516106301054,13.4556581860908,11.9976859426628,12.2076464089077,755.854214387754,878.950541441354,9
86276,2018,123,"Fagus","grandifolia",21,42.298065,-71.122131,122,5.26168831168831,5.49794871794872,415.63,439.32,3.54369565217391,69.41,14.1019129806772,14.0611083515762,12.3226048438945,12.3454164866738,948.840572979876,962.942485960553,1
86277,2016,115,"Fagus","grandifolia",21,42.298065,-71.122131,108,5.32619047619048,6.03214285714286,362.83,449.53,9.1175652173913,62.74,13.7655131306913,13.4556581860908,11.9976859426628,12.1612888269504,755.854214387754,851.290217886526,7
135343,2017,110,"Fagus","grandifolia",21,42.298065,-71.122131,107,4.65564516129032,4.80523076923077,345.6,369.29,8.588,56.79,13.5454062151931,13.4104612302693,11.9741702613171,12.0446194435818,742.398556201663,782.900263832817,3
135911,2017,113,"Fagus","grandifolia",21,42.298065,-71.122131,109,4.73609375,4.94073529411765,360.06,392.92,8.588,56.79,13.6782566794451,13.5006432298706,12.0211696502754,12.1147453098776,769.354857617624,823.802681071679,4
86278,2016,136,"Populus","deltoides",26,42.296417,-71.128052,110,5.46938461538462,7.15274725274725,382.79,678.18,7.59911764705882,62.74,14.5900864473892,13.5453206233714,12.0446216496789,12.6348839343305,782.900407229128,1149.77443802407,26
86278,2017,124,"Populus","deltoides",26,42.296417,-71.128052,104,3.97864406779661,6.05316455696203,291.69,535.15,6.80915151515152,96.79,14.1421967736548,13.2736264751588,11.9034606558679,12.3681452396524,702.304178696203,977.083473932539,20
86278,2018,118,"Populus","deltoides",26,42.296417,-71.128052,117,4.66833333333333,4.81383561643836,346.6,361.89,5.64481818181818,69.41,13.8940867635983,13.8515065282904,12.2076390469048,12.2307410704212,878.950011377149,892.844098140747,1
86279,2016,136,"Populus","deltoides",26,42.296417,-71.128052,119,6.16256756756757,7.15274725274725,483.31,678.18,12.2087755102041,62.74,14.5900864473892,13.9363390150465,12.2537896912945,12.6348839343305,906.780437155793,1149.77443802407,17
86279,2017,124,"Populus","deltoides",26,42.296417,-71.128052,104,3.97864406779661,6.05316455696203,291.69,535.15,7.436875,96.79,14.1421967736548,13.2736264751588,11.9034606558679,12.3681452396524,702.304178696203,977.083473932539,20
86279,2018,118,"Populus","deltoides",26,42.296417,-71.128052,117,4.66833333333333,4.81383561643836,346.6,361.89,8.54455223880597,69.41,13.8940867635983,13.8515065282904,12.2076390469048,12.2307410704212,878.950011377149,892.844098140747,1
86280,2016,136,"Populus","deltoides",26,42.296417,-71.128052,119,6.16256756756757,7.15274725274725,483.31,678.18,9.52083333333333,62.74,14.5900864473892,13.9363390150465,12.2537896912945,12.6348839343305,906.780437155793,1149.77443802407,17
86280,2017,124,"Populus","deltoides",26,42.296417,-71.128052,104,3.97864406779661,6.05316455696203,291.69,535.15,7.24127167630058,96.79,14.1421967736548,13.2736264751588,11.9034606558679,12.3681452396524,702.304178696203,977.083473932539,20
86280,2018,118,"Populus","deltoides",26,42.296417,-71.128052,117,4.66833333333333,4.81383561643836,346.6,361.89,6.61873949579832,69.41,13.8940867635983,13.8515065282904,12.2076390469048,12.2307410704212,878.950011377149,892.844098140747,1
86281,2016,133,"Populus","deltoides",26,42.296417,-71.128052,119,6.16256756756757,6.85227272727273,483.31,630.28,11.3476811594203,62.74,14.4852678613481,13.9363390150465,12.2537896912945,12.569406979182,906.780437155793,1106.10781416801,14
86281,2017,124,"Populus","deltoides",26,42.296417,-71.128052,104,3.97864406779661,6.05316455696203,291.69,535.15,7.436875,96.79,14.1421967736548,13.2736264751588,11.9034606558679,12.3681452396524,702.304178696203,977.083473932539,20
86281,2018,118,"Populus","deltoides",26,42.296417,-71.128052,117,4.66833333333333,4.81383561643836,346.6,361.89,8.54455223880597,69.41,13.8940867635983,13.8515065282904,12.2076390469048,12.2307410704212,878.950011377149,892.844098140747,1
86282,2016,133,"Populus","deltoides",26,42.296417,-71.128052,84,4.70769230769231,6.85227272727273,205.66,630.28,11.3476811594203,62.74,14.4852678613481,12.3318831132717,11.4285259284745,12.569406979182,445.712511210505,1106.10781416801,49
86282,2017,120,"Populus","deltoides",26,42.296417,-71.128052,102,3.76719298245614,5.79973333333333,271.68,491.93,7.436875,96.79,13.9782498083045,13.1815683010372,11.8561907380714,12.2767824928546,675.802872070069,920.758686964098,18
86282,2018,118,"Populus","deltoides",26,42.296417,-71.128052,117,4.66833333333333,4.81383561643836,346.6,361.89,8.54455223880597,69.41,13.8940867635983,13.8515065282904,12.2076390469048,12.2307410704212,878.950011377149,892.844098140747,1
87756,2016,133,"Quercus","alba",26,42.296417,-71.128052,115,6.03214285714286,6.85227272727273,449.53,630.28,5.43763157894737,62.74,14.4852678613481,13.765414266259,12.1612841916149,12.569406979182,851.289893413043,1106.10781416801,18
87756,2017,120,"Quercus","alba",26,42.296417,-71.128052,109,4.73609375,5.79973333333333,360.06,491.93,5.72171052631579,96.79,13.9782498083045,13.5005603184112,12.0211732282149,12.2767824928546,769.355086605757,920.758686964098,11
87756,2018,124,"Quercus","alba",26,42.296417,-71.128052,124,5.72810126582278,5.72810126582278,463,463,3.80808510638298,69.41,14.1421967736548,14.1421967736548,12.3681452396524,12.3681452396524,977.083473932539,977.083473932539,0
87758,2016,142,"Quercus","alba",30,42.300278,-71.124771,115,6.03214285714286,7.58010309278351,449.53,762.55,6.11070588235294,62.74,14.7828874495064,13.7656458986062,12.1612950520708,12.7629839323368,851.290653644956,1238.00944143667,27
87758,2017,119,"Quercus","alba",30,42.300278,-71.124771,118,5.51520547945205,5.73932432432432,459.56,481.66,4.09126865671642,96.79,13.9365950737702,13.8943367598695,12.2307615075817,12.2538133125302,892.845590053464,906.782185127235,1
87758,2018,126,"Quercus","alba",30,42.300278,-71.124771,122,5.26168831168831,6.01604938271605,415.63,497.78,3.43945054945055,69.41,14.2220432709447,14.0612654287684,12.3226238423188,12.413470529984,948.842035858544,1005.4911129287,4
87759,2016,142,"Quercus","alba",30,42.300278,-71.124771,127,6.37280487804878,7.58010309278351,549.85,762.55,6.11070588235294,62.74,14.7828874495064,14.261163387497,12.4360033697098,12.7629839323368,1019.7522763162,1238.00944143667,15
87759,2017,124,"Quercus","alba",30,42.300278,-71.124771,110,4.80523076923077,6.05316455696203,369.29,535.15,2.99935483870968,96.79,14.1424826166184,13.5455211588587,12.0446164811614,12.3681847079302,782.900071275493,977.086591926488,14
87759,2018,126,"Quercus","alba",30,42.300278,-71.124771,122,5.26168831168831,6.01604938271605,415.63,497.78,1.58608108108108,61.76,14.2220432709447,14.0612654287684,12.3226238423188,12.413470529984,948.842035858544,1005.4911129287,4
87761,2016,142,"Quercus","alba",30,42.300278,-71.124771,115,6.03214285714286,7.58010309278351,449.53,762.55,4.1840625,54.55,14.7828874495064,13.7656458986062,12.1612950520708,12.7629839323368,851.290653644956,1238.00944143667,27
87761,2017,124,"Quercus","alba",30,42.300278,-71.124771,117,5.31875,6.05316455696203,439.9,535.15,1.70553571428571,96.79,14.1424826166184,13.8517504314968,12.2076562957444,12.3681847079302,878.951253293595,977.086591926488,7
87761,2018,123,"Quercus","alba",30,42.300278,-71.124771,122,5.26168831168831,5.49794871794872,415.63,439.32,3.05840909090909,69.41,14.1020734513251,14.0612654287684,12.3226238423188,12.3454372988445,948.842035858544,962.94410930987,1
88311,2016,142,"Quercus","alba",30,42.300278,-71.124771,115,6.03214285714286,7.58010309278351,449.53,762.55,6.11070588235294,62.74,14.7828874495064,13.7656458986062,12.1612950520708,12.7629839323368,851.290653644956,1238.00944143667,27
88311,2017,119,"Quercus","alba",30,42.300278,-71.124771,110,4.80523076923077,5.73932432432432,369.29,481.66,3.23307086614173,96.79,13.9365950737702,13.5455211588587,12.0446164811614,12.2538133125302,782.900071275493,906.782185127235,9
88311,2018,123,"Quercus","alba",30,42.300278,-71.124771,122,5.26168831168831,5.49794871794872,415.63,439.32,3.05840909090909,69.41,14.1020734513251,14.0612654287684,12.3226238423188,12.3454372988445,948.842035858544,962.94410930987,1
86285,2016,130,"Quercus","rubra",30,42.300278,-71.124771,115,6.03214285714286,6.53435294117647,449.53,582.7,6.11070588235294,62.74,14.3756880494857,13.7656458986062,12.1612950520708,12.5031269255947,851.290653644956,1062.76578867555,15
86285,2017,118,"Quercus","rubra",30,42.300278,-71.124771,117,5.31875,5.51520547945205,439.9,459.56,3.23307086614173,96.79,13.8943367598695,13.8517504314968,12.2076562957444,12.2307615075817,878.951253293595,892.845590053464,1
86285,2018,122,"Quercus","rubra",30,42.300278,-71.124771,122,5.26168831168831,5.26168831168831,415.63,415.63,3.05840909090909,69.41,14.0612654287684,14.0612654287684,12.3226238423188,12.3226238423188,948.842035858544,948.842035858544,0
86286,2016,142,"Quercus","rubra",30,42.300278,-71.124771,127,6.37280487804878,7.58010309278351,549.85,762.55,6.11070588235294,62.74,14.7828874495064,14.261163387497,12.4360033697098,12.7629839323368,1019.7522763162,1238.00944143667,15
86286,2017,124,"Quercus","rubra",30,42.300278,-71.124771,119,5.73932432432432,6.05316455696203,481.66,535.15,5.09841379310345,96.79,14.1424826166184,13.9365950737702,12.2538133125302,12.3681847079302,906.782185127235,977.086591926488,5
86286,2018,125,"Quercus","rubra",30,42.300278,-71.124771,122,5.26168831168831,5.896875,415.63,482.23,3.05840909090909,69.41,14.1824777312706,14.0612654287684,12.3226238423188,12.390863370722,948.842035858544,991.269069657759,3
86287,2016,127,"Quercus","rubra",30,42.300278,-71.124771,115,6.03214285714286,6.37280487804878,449.53,549.85,6.11070588235294,62.74,14.261163387497,13.7656458986062,12.1612950520708,12.4360033697098,851.290653644956,1019.7522763162,12
86287,2017,113,"Quercus","rubra",30,42.300278,-71.124771,110,4.80523076923077,4.94073529411765,369.29,392.92,2.73752066115702,96.79,13.6783823554585,13.5455211588587,12.0446164811614,12.1147478651967,782.900071275493,823.802854833379,3
86287,2018,122,"Quercus","rubra",30,42.300278,-71.124771,118,4.81383561643836,5.26168831168831,361.89,415.63,3.05840909090909,69.41,14.0612654287684,13.8943367598695,12.2307615075817,12.3226238423188,892.845590053464,948.842035858544,4
86288,2016,130,"Quercus","rubra",30,42.300278,-71.124771,115,6.03214285714286,6.53435294117647,449.53,582.7,5.57410256410256,62.74,14.3756880494857,13.7656458986062,12.1612950520708,12.5031269255947,851.290653644956,1062.76578867555,15
86288,2017,119,"Quercus","rubra",30,42.300278,-71.124771,110,4.80523076923077,5.73932432432432,369.29,481.66,5.09841379310345,96.79,13.9365950737702,13.5455211588587,12.0446164811614,12.2538133125302,782.900071275493,906.782185127235,9
86288,2018,123,"Quercus","rubra",30,42.300278,-71.124771,122,5.26168831168831,5.49794871794872,415.63,439.32,1.58608108108108,61.76,14.1020734513251,14.0612654287684,12.3226238423188,12.3454372988445,948.842035858544,962.94410930987,1
87760,2016,127,"Quercus","rubra",30,42.300278,-71.124771,115,6.03214285714286,6.37280487804878,449.53,549.85,6.11070588235294,62.74,14.261163387497,13.7656458986062,12.1612950520708,12.4360033697098,851.290653644956,1019.7522763162,12
87760,2017,117,"Quercus","rubra",30,42.300278,-71.124771,110,4.80523076923077,5.31875,369.29,439.9,2.99935483870968,96.79,13.8517504314968,13.5455211588587,12.0446164811614,12.2076562957444,782.900071275493,878.951253293595,7
87760,2018,122,"Quercus","rubra",30,42.300278,-71.124771,122,5.26168831168831,5.26168831168831,415.63,415.63,3.05840909090909,69.41,14.0612654287684,14.0612654287684,12.3226238423188,12.3226238423188,948.842035858544,948.842035858544,0
86289,2016,118,"Tilia","americana",26,42.296417,-71.128052,94,5.23,6.12547945205479,278.33,474.44,5.8279012345679,62.74,13.8940867635983,12.8076818325721,11.6664008768465,12.2307410704212,571.653642965481,892.844098140747,24
86289,2017,107,"Tilia","americana",26,42.296417,-71.128052,98,2.89584905660377,4.65564516129032,210.43,345.6,6.02974193548387,96.79,13.4103837011098,12.9956313920589,11.7614113142674,11.9741765858871,623.354799656174,742.398948324999,9
86289,2018,122,"Tilia","americana",26,42.296417,-71.128052,117,4.66833333333333,5.26168831168831,346.6,415.63,4.32484848484849,69.41,14.0609913855974,13.8515065282904,12.2076390469048,12.3225906970268,878.950011377149,948.839483671067,5
86290,2016,115,"Tilia","americana",13,42.305161,-71.122452,111,5.52787878787879,6.03214285714286,392.12,449.53,8.19607476635514,62.74,13.7659388877148,13.5903167941144,12.0680297453693,12.1613087903064,796.489963194373,851.291615321446,4
86290,2017,113,"Tilia","americana",13,42.305161,-71.122452,107,4.65564516129032,4.94073529411765,345.6,392.92,7.63022471910112,96.79,13.678659694181,13.4107951067886,11.974143026366,12.1147535050254,742.396867634692,823.80323834173,6
86290,2018,121,"Tilia","americana",13,42.305161,-71.122452,118,4.81383561643836,5.02026315789474,361.89,392.02,8.95136690647482,69.41,14.0204125029371,13.8946529776342,12.2307873592507,12.299784896037,892.8474772253,934.78365209881,3
87757,2016,118,"Tilia","americana",26,42.296417,-71.128052,94,5.23,6.12547945205479,278.33,474.44,8.02485714285714,62.74,13.8940867635983,12.8076818325721,11.6664008768465,12.2307410704212,571.653642965481,892.844098140747,24
87757,2017,116,"Tilia","americana",26,42.296417,-71.128052,104,3.97864406779661,5.20323943661972,291.69,426.38,4.73422535211268,96.79,13.8086114358157,13.2736264751588,11.9034606558679,12.1844859837867,702.304178696203,865.098504848858,12
87757,2018,124,"Tilia","americana",26,42.296417,-71.128052,123,5.49794871794872,5.72810126582278,439.32,463,5.34583333333333,69.41,14.1421967736548,14.1017934878177,12.3454009892165,12.3681452396524,962.941277158884,977.083473932539,1
87762,2016,115,"Tilia","americana",13,42.305161,-71.122452,111,5.52787878787879,6.03214285714286,392.12,449.53,6.2146511627907,62.74,13.7659388877148,13.5903167941144,12.0680297453693,12.1613087903064,796.489963194373,851.291615321446,4
87762,2017,107,"Tilia","americana",13,42.305161,-71.122452,101,3.58607142857143,4.65564516129032,257.77,345.6,1.62936936936937,96.79,13.4107951067886,13.1356243681575,11.832445897144,11.974143026366,662.616970240063,742.396867634692,6
87762,2018,122,"Tilia","americana",13,42.305161,-71.122452,117,4.66833333333333,5.26168831168831,346.6,415.63,8.71948529411765,69.41,14.0616120637686,13.8520589420911,12.2076781145509,12.3226657683452,878.952824247665,948.845264162579,5
87763,2016,115,"Tilia","americana",13,42.305161,-71.122452,105,5.171,6.03214285714286,337.54,449.53,8.19607476635514,62.74,13.7659388877148,13.3197812566942,11.9270114679287,12.1613087903064,715.620688075725,851.291615321446,10
87763,2017,107,"Tilia","americana",13,42.305161,-71.122452,106,4.42377049180328,4.65564516129032,326.8,345.6,7.63022471910112,96.79,13.4107951067886,13.3653844521784,11.9505913529164,11.974143026366,728.986072527903,742.396867634692,1
87763,2018,122,"Tilia","americana",13,42.305161,-71.122452,118,4.81383561643836,5.26168831168831,361.89,415.63,9.38524475524476,69.41,14.0616120637686,13.8946529776342,12.2307873592507,12.3226657683452,892.8474772253,948.845264162579,4
