DATE,JULIAN,TREEID,CIRCUIT,BCON,BBRK,FBUD,FOPN,FPST,SEX,LENGTH,WIDTH,LFIN,L75,L95,TIP,COMMENTS,
6/2/17,153,PRSE-04,54,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/2/17,153,QURU-04,55,BB,100,BB,100,100,ND,-99,-99,80,80,35,0,,
6/2/17,153,ACRU-05,56,BB,100,BB,100,100,F,12,12,75,75,25,M,>75% fruit fallen,
6/2/17,153,FRAM-08,57,BB,100,ND,0,0,ND,-99,-99,65,50,0,0,new tree 4-1-15 (04 dead),
6/2/17,153,POTR-02,58,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/7/17,158,AMSP-01,1,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/7/17,158,FRAM-09,2,BB,100,ND,0,0,ND,-99,-99,48,0,0,0,new tree 2017,
6/7/17,158,PRSE-01,3,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/7/17,158,ACRU-01,4,BB,100,BB,100,100,M,-99,-99,75,75,35,S,,
6/7/17,158,COAL-05,5,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 2009 (01 dead?),
6/7/17,158,AMSP-02,6,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/7/17,158,ACSA-01,7,BB,100,ND,0,0,ND,14,15,85,80,65,F,,
6/7/17,158,BELE-01,8,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,ice damage dec08,
6/7/17,158,BEAL-01,9,BB,100,BB,100,100,M,13,8,85,80,65,S,,
6/7/17,158,COAL-04,10,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,dead,
6/7/17,158,QURU-01,11,BB,100,BB,100,100,ND,-99,-99,65,60,0,F,,
6/7/17,158,QUAL-05,12,BB,100,ND,0,0,ND,21,14,75,75,15,0,new tree 2005,
6/7/17,158,FAGR-01,13,BB,100,ND,0,0,ND,18,9,78,80,45,F,,
6/7/17,158,ACPE-01,14,BB,100,BB,100,100,M&F,20,18,75,75,20,S,fruit developing,
6/7/17,158,QUVE-01,15,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/7/17,158,BEPA-01,16,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/7/17,158,CRSP-01,17,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/7/17,158,ACRU-02,18,BB,100,BB,100,100,M,-99,-99,75,75,25,S,,
6/7/17,158,ACPE-02,19,BB,100,BB,100,100,M,20,20,70,70,15,S,,
6/7/17,158,FAGR-07,20,BB,100,BB,100,100,ND,-99,-99,90,80,80,F,new tree 2017 (05 dead),
6/7/17,158,ACPE-03,21,BB,100,BB,100,100,M,20,20,75,75,15,F,,
6/7/17,158,HAVI-01,22,BB,100,ND,0,0,ND,13,10,80,80,30,F,,
6/7/17,158,BEAL-02,23,BB,100,ND,0,0,ND,9,5,83,80,50,S,,
6/7/17,158,BELE-02,24,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/7/17,158,FAGR-06,25,BB,100,ND,0,0,ND,-99,-99,95,80,95,0,new tree fall 2004,
6/7/17,158,AMSP-03,26,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/7/17,158,BEAL-03,27,BB,100,BB,100,100,M,-99,-99,83,80,55,S,,
6/7/17,158,HAVI-02,28,BB,100,ND,0,0,ND,11,9,85,80,50,F,,
6/7/17,158,QURU-02,29,BB,100,ND,0,0,ND,-99,-99,58,55,0,0,,
6/7/17,158,ACRU-03,30,BB,100,BB,100,100,M,-99,-99,75,75,30,F,,
6/7/17,158,ACPE-04,31,BB,100,ND,0,0,ND,15,17,70,70,15,0,,
6/7/17,158,QUVE-02,32,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,tree unhealthy/dying?,
6/7/17,158,ACRU-04,33,BB,100,BB,100,100,M,13,15,75,75,20,0,,
6/7/17,158,QUAL-02,34,BB,100,ND,0,0,ND,-99,-99,70,70,15,0,,
6/7/17,158,CRSP-03,35,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/7/17,158,BELE-03,36,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/7/17,158,HAVI-03,37,BB,100,ND,0,0,ND,12,8,80,80,40,F,,
6/7/17,158,QUVE-03,38,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/7/17,158,QUVE-04,39,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/7/17,158,QURU-03,40,BB,100,BB,100,100,ND,-99,-99,75,75,30,F,,
6/7/17,158,CRSP-02,41,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/7/17,158,PRSE-02,42,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/7/17,158,BEPA-07,43,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 2017(02 dead),
6/7/17,158,BEPA-06,44,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 4-1-14 (03 dead),
6/7/17,158,BEPA-05,45,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/7/17,158,COAL-06,46,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 4-16-15 (03 dead),
6/7/17,158,FRAM-07,47,BB,100,ND,0,0,ND,-99,-99,60,30,0,0,new tree 5-1-08 (02 dead),
6/7/17,158,FAGR-04,48,BB,100,BB,100,100,ND,17,8,95,80,90,F,,
6/7/17,158,QUAL-03,49,BB,100,ND,0,0,ND,-99,-99,75,75,15,0,,
6/7/17,158,ACSA-02,50,BB,100,ND,0,0,ND,16,17,98,80,97,F,,
6/7/17,158,FRAM-03,51,BB,100,ND,0,0,ND,36,20,75,75,25,0,,
6/7/17,158,POTR-05,52,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 5-19-11 (04 dead),
6/7/17,158,ACSA-04,53,BB,100,BB,100,100,ND,-99,-99,95,80,95,F,new tree fall 2007 (03 cut),
6/7/17,158,PRSE-04,54,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/7/17,158,QURU-04,55,BB,100,BB,100,100,ND,-99,-99,85,80,40,F,,
6/7/17,158,ACRU-05,56,BB,100,BB,100,100,F,13,12,75,75,30,M,fruit gone ,
6/7/17,158,FRAM-08,57,BB,100,ND,0,0,ND,-99,-99,75,75,15,0,new tree 4-1-15 (04 dead),
6/7/17,158,POTR-02,58,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/14/17,165,AMSP-01,1,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/14/17,165,FRAM-09,2,BB,100,ND,0,0,ND,-99,-99,75,75,20,0,new tree 2017,
6/14/17,165,PRSE-01,3,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/14/17,165,ACRU-01,4,BB,100,BB,100,100,M,-99,-99,90,80,90,M,,
6/14/17,165,COAL-05,5,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 2009 (01 dead?),
6/14/17,165,AMSP-02,6,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/14/17,165,ACSA-01,7,BB,100,ND,0,0,ND,14,15,96,80,97,0,,
6/14/17,165,BELE-01,8,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,ice damage dec08,
6/14/17,165,BEAL-01,9,BB,100,BB,100,100,M,13,8,96,80,97,S,,
6/14/17,165,COAL-04,10,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,dead,
6/14/17,165,QURU-01,11,BB,100,BB,100,100,ND,-99,-99,85,80,75,0,,
6/14/17,165,QUAL-05,12,BB,100,ND,0,0,ND,21,14,90,80,90,0,new tree 2005,
6/14/17,165,FAGR-01,13,BB,100,ND,0,0,ND,18,9,96,80,97,F,,
6/14/17,165,ACPE-01,14,BB,100,BB,100,100,M&F,20,18,93,80,90,S,fruit developing,
6/14/17,165,QUVE-01,15,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/14/17,165,BEPA-01,16,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/14/17,165,CRSP-01,17,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/14/17,165,ACRU-02,18,BB,100,BB,100,100,M,-99,-99,85,80,80,M,,
6/14/17,165,ACPE-02,19,BB,100,BB,100,100,M,21,20,90,80,85,S,,
6/14/17,165,FAGR-07,20,BB,100,BB,100,100,ND,-99,-99,98,80,97,0,new tree 2017 (05 dead),
6/14/17,165,ACPE-03,21,BB,100,BB,100,100,M,20,20,88,80,80,F,,
6/14/17,165,HAVI-01,22,BB,100,ND,0,0,ND,13,10,88,80,90,F,,
6/14/17,165,BEAL-02,23,BB,100,ND,0,0,ND,9,6,95,80,95,F,,
6/14/17,165,BELE-02,24,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/14/17,165,FAGR-06,25,BB,100,ND,0,0,ND,-99,-99,98,80,97,0,new tree fall 2004,
6/14/17,165,AMSP-03,26,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/14/17,165,BEAL-03,27,BB,100,BB,100,100,M,-99,-99,95,80,95,S,,
6/14/17,165,HAVI-02,28,BB,100,ND,0,0,ND,11,9,95,80,95,F,,
6/14/17,165,QURU-02,29,BB,100,ND,0,0,ND,-99,-99,83,80,65,0,,
6/14/17,165,ACRU-03,30,BB,100,BB,100,100,M,-99,-99,93,80,90,F,,
6/14/17,165,ACPE-04,31,BB,100,ND,0,0,ND,16,17,85,80,80,0,,
6/14/17,165,QUVE-02,32,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,tree unhealthy/dying?,
6/14/17,165,ACRU-04,33,BB,100,BB,100,100,M,13,15,85,80,80,F,,
6/14/17,165,QUAL-02,34,BB,100,ND,0,0,ND,-99,-99,85,80,75,0,,
6/14/17,165,CRSP-03,35,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/14/17,165,BELE-03,36,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/14/17,165,HAVI-03,37,BB,100,ND,0,0,ND,12,8,95,80,95,F,,
6/14/17,165,QUVE-03,38,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/14/17,165,QUVE-04,39,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/14/17,165,QURU-03,40,BB,100,BB,100,100,ND,-99,-99,90,80,90,F,,
6/14/17,165,CRSP-02,41,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/14/17,165,PRSE-02,42,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/14/17,165,BEPA-07,43,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 2017(02 dead),
6/14/17,165,BEPA-06,44,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 4-1-14 (03 dead),
6/14/17,165,BEPA-05,45,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/14/17,165,COAL-06,46,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 4-16-15 (03 dead),
6/14/17,165,FRAM-07,47,BB,100,ND,0,0,ND,-99,-99,85,80,95,0,new tree 5-1-08 (02 dead),
6/14/17,165,FAGR-04,48,BB,100,BB,100,100,ND,17,8,98,80,97,F,,
6/14/17,165,QUAL-03,49,BB,100,ND,0,0,ND,-99,-99,90,80,85,0,,
6/14/17,165,ACSA-02,50,BB,100,ND,0,0,ND,16,17,100,80,97,0,,
6/14/17,165,FRAM-03,51,BB,100,ND,0,0,ND,36,22,88,80,85,0,,
6/14/17,165,POTR-05,52,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 5-19-11 (04 dead),
6/14/17,165,ACSA-04,53,BB,100,BB,100,100,ND,-99,-99,97,80,97,F,new tree fall 2007 (03 cut),
6/14/17,165,PRSE-04,54,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/14/17,165,QURU-04,55,BB,100,BB,100,100,ND,-99,-99,95,80,95,0,,
6/14/17,165,ACRU-05,56,BB,100,BB,100,100,F,13,12,93,80,90,M,fruit gone,
6/14/17,165,FRAM-08,57,BB,100,ND,0,0,ND,-99,-99,88,80,85,0,new tree 4-1-15 (04 dead),
6/14/17,165,POTR-02,58,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/23/17,174,AMSP-01,1,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/23/17,174,FRAM-01,2,BB,100,ND,0,0,ND,-99,-99,80,80,45,0,new tree 2017,
6/23/17,174,PRSE-01,3,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/23/17,174,ACRU-01,4,BB,100,BB,100,100,M,-99,-99,96,80,97,S,,
6/23/17,174,COAL-05,5,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 2009 (01 dead?),
6/23/17,174,AMSP-02,6,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/23/17,174,ACSA-01,7,BB,100,ND,0,0,ND,14,15,100,80,97,0,,
6/23/17,174,BELE-01,8,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,ice damage dec08,
6/23/17,174,BEAL-01,9,BB,100,BB,100,100,M,13,8,98,80,97,M,,
6/23/17,174,COAL-04,10,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,dead,
6/23/17,174,QURU-01,11,BB,100,BB,100,100,ND,-99,-99,95,80,95,0,,
6/23/17,174,QUAL-05,12,BB,100,ND,0,0,ND,21,14,95,80,95,0,new tree 2005,
6/23/17,174,FAGR-01,13,BB,100,ND,0,0,ND,18,9,97,80,97,F,,
6/23/17,174,ACPE-01,14,BB,100,BB,100,100,M&F,20,18,96,80,97,S,fruit developing,
6/23/17,174,QUVE-01,15,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/23/17,174,BEPA-01,16,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/23/17,174,CRSP-01,17,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/23/17,174,ACRU-02,18,BB,100,BB,100,100,M,-99,-99,96,80,97,F,,
6/23/17,174,ACPE-02,19,BB,100,BB,100,100,M,21,20,95,80,95,S,,
6/23/17,174,FAGR-07,20,BB,100,BB,100,100,ND,-99,-99,98,80,97,0,new tree 2017 (05 dead),
6/23/17,174,ACPE-03,21,BB,100,BB,100,100,M,20,20,95,80,95,F,,
6/23/17,174,HAVI-01,22,BB,100,ND,0,0,ND,13,10,97,80,97,0,,
6/23/17,174,BEAL-02,23,BB,100,ND,0,0,ND,9,6,98,80,97,F,,
6/23/17,174,BELE-02,24,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/23/17,174,FAGR-06,25,BB,100,ND,0,0,ND,-99,-99,99,80,97,0,new tree fall 2004,
6/23/17,174,AMSP-03,26,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/23/17,174,BEAL-03,27,BB,100,BB,100,100,M,-99,-99,98,80,97,S,,
6/23/17,174,HAVI-02,28,BB,100,ND,0,0,ND,11,9,98,80,97,0,,
6/23/17,174,QURU-02,29,BB,100,ND,0,0,ND,-99,-99,93,80,90,0,,
6/23/17,174,ACRU-03,30,BB,100,BB,100,100,M,-99,-99,96,80,97,F,,
6/23/17,174,ACPE-04,31,BB,100,ND,0,0,ND,16,17,95,80,95,0,,
6/23/17,174,QUVE-02,32,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,tree unhealthy/dying?,
6/23/17,174,ACRU-04,33,BB,100,BB,100,100,M,13,15,95,80,95,F,,
6/23/17,174,QUAL-02,34,BB,100,ND,0,0,ND,-99,-99,95,80,95,0,,
6/23/17,174,CRSP-03,35,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/23/17,174,BELE-03,36,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/23/17,174,HAVI-03,37,BB,100,ND,0,0,ND,12,8,98,80,97,F,,
6/23/17,174,QUVE-03,38,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/23/17,174,QUVE-04,39,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/23/17,174,QURU-03,40,BB,100,BB,100,100,ND,-99,-99,95,80,95,0,,
6/23/17,174,CRSP-02,41,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/23/17,174,PRSE-02,42,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/23/17,174,BEPA-07,43,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 2017(02 dead),
6/23/17,174,BEPA-06,44,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 4-1-14 (03 dead),
6/23/17,174,BEPA-05,45,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/23/17,174,COAL-06,46,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 4-16-15 (03 dead),
6/23/17,174,FRAM-07,47,BB,100,ND,0,0,ND,-99,-99,95,80,95,0,new tree 5-1-08 (02 dead),
6/23/17,174,FAGR-04,48,BB,100,BB,100,100,ND,17,8,99,80,97,F,,
6/23/17,174,QUAL-03,49,BB,100,ND,0,0,ND,-99,-99,95,80,95,0,,
6/23/17,174,ACSA-02,50,BB,100,ND,0,0,ND,16,17,100,80,97,0,,
6/23/17,174,FRAM-03,51,BB,100,ND,0,0,ND,36,22,95,80,95,0,,
6/23/17,174,POTR-05,52,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 5-19-11 (04 dead),
6/23/17,174,ACSA-04,53,BB,100,BB,100,100,ND,-99,-99,99,80,97,0,new tree fall 2007 (03 cut),
6/23/17,174,PRSE-04,54,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/23/17,174,QURU-04,55,BB,100,BB,100,100,ND,-99,-99,98,80,97,0,,
6/23/17,174,ACRU-05,56,BB,100,BB,100,100,F,13,12,96,80,97,M,fruit gone,
6/23/17,174,FRAM-08,57,BB,100,ND,0,0,ND,-99,-99,95,80,95,0,new tree 4-1-15 (04 dead),
6/23/17,174,POTR-02,58,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
,,, ,,,  , , , , , ,  , , , ,,
,,, ,,,  , , , , , ,  , , , ,,
,,, ,,,  , , , , , ,  , , , ,,
,,, ,,,  , , , , , ,  , , , ,,
,,, ,,,  , , , , , ,  , , , ,,
,,, ,,,  , , , , , ,  , , , ,,
,,, ,,,  , , , , , ,  , , , ,,
,,, ,,,  , , , , , ,  , , , ,,
,,, ,,,  , , , , , ,  , , , ,,
,,, ,,,  , , , , , ,  , , , ,,
,,, ,,,  , , , , , ,  , , , ,,
,,, ,,,  , , , , , ,  , , , ,,
,,, ,,,  , , , , , ,  , , , ,,
,,, ,,,  , , , , , ,  , , , ,,
,,, ,,,  , , , , , ,  , , , ,,
,,, ,,,  , , , , , ,  , , , ,,
,,, ,,,  , , , , , ,  , , , ,,
,,, ,,,  , , , , , ,  , , , ,,
,,, ,,,  , , , , , ,  , , , ,,
,,, ,,,  , , , , , ,  , , , ,,
,,, ,,,  , , , , , ,  , , , ,,
,,, ,,,  , , , , , ,  , , , ,,
,,, ,,,  , , , , , ,  , , , ,,
,,, ,,,  , , , , , ,  , , , ,,
,,, ,,,  , , , , , ,  , , , ,,
,,, ,,,  , , , , , ,  , , , ,,
,,, ,,,  , , , , , ,  , , , ,,
,,, ,,,  , , , , , ,  , , , ,,
,,, ,,,  , , , , , ,  , , , ,,
,,, ,,,  , , , , , ,  , , , ,,
,,, ,,,  , , , , , ,  , , , ,,
,,, ,,,  , , , , , ,  , , , ,,
,,, ,,,  , , , , , ,  , , , ,,
,,, ,,,  , , , , , ,  , , , ,,
,,, ,,,  , , , , , ,  , , , ,,
,,, ,,,  , , , , , ,  , , , ,,
,,, ,,,  , , , , , ,  , , , ,,
,,, ,,,  , , , , , ,  , , , ,,
,,, ,,,  , , , , , ,  , , , ,,
,,, ,,,  , , , , , ,  , , , ,,
,,, ,,,  , , , , , ,  , , , ,,
,,, ,,,  , , , , , ,  , , , ,,
,,, ,,,  , , , , , ,  , , , ,,
,,, ,,,  , , , , , ,  , , , ,,
,,, ,,,  , , , , , ,  , , , ,,
,,, ,,,  , , , , , ,  , , , ,,
,,, ,,,  , , , , , ,  , , , ,,
,,, ,,,  , , , , , ,  , , , ,,
,,, ,,,  , , , , , ,  , , , ,,
,,, ,,,  , , , , , ,  , , , ,,
,,, ,,,  , , , , , ,  , , , ,,
,,, ,,,  , , , , , ,  , , , ,,
,,, ,,,  , , , , , ,  , , , ,,
,,, ,,,  , , , , , ,  , , , ,,
,,, ,,,  , , , , , ,  , , , ,,
,,, ,,,  , , , , , ,  , , , ,,
,,, ,,,  , , , , , ,  , , , ,,
,,, ,,,  , , , , , ,  , , , ,,